gl-lock: display acquired by 'bob' — timeout -k 5 900 env DISPLAY=:0 TRACK=watglen JM_SMOKE=1 JM_SMOKE_FRAMES=420 JM_OFFTRACK_PROBE=2386:30:190:40:35 JM_OFFTRACK_FRAMES=420 JM_OFFTRACK_EXIT=1 JM_NO_AUTOEXIT=1 julia --project=/home/admin/sgl-julia-racer/THU/rFactor/juliaMotor/demo/native /home/admin/sgl-julia-racer/THU/rFactor/juliaMotor/demo/native/drive_native_mtk.jl
  JM_OFFTRACK_PROBE: car placed at s=2386 lat=30.0 m, heading 40.0 deg off the line, 190.0 km/h (x=2.0 z=-255.7 ground=23.97)
  [offtrack] t=1.814 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.832 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.848 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.865 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.882 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.9 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.917 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.934 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.951 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.969 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=1.985 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.003 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.02 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.037 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.055 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.073 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.09 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.107 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.125 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.141 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.159 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.175 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.193 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.21 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.227 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.244 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.261 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.279 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.296 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.313 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.331 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.347 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.365 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.382 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.399 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.417 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.434 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.451 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.469 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.486 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.503 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.52 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.537 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.555 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.572 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.589 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.606 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.624 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.64 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.658 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.675 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.692 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.709 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.727 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.744 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.761 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.778 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.796 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.813 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.83 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.847 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.865 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.882 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.9 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.916 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.934 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.95 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.968 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=2.984 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.002 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.019 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.036 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.054 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.072 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.089 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.106 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.124 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.14 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.158 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.174 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.192 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.209 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.226 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.243 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.26 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.278 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.295 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.312 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.33 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.346 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.364 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.38 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.398 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.414 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.432 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.449 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.466 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.484 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.501 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.518 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.535 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.553 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.57 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.587 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.604 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.621 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.639 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.656 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.673 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.691 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.708 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.725 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.742 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.76 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.776 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.794 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.811 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.827 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
  [offtrack] t=3.845 v=0.0 x=-13.42 z=-253.96 y=23.866 heave=-0.0 ontrack=false wrecked=true bndpk=0.0 bndF=(0.0,0.0) wfx=0.0 cF=(0.0,0.0) off=9.7 nl=7.73
